SKU Code,SAP Code,SAP Name,Category,Model Code,Model Name,UPC Code,HS Code,Release Date,Season,Capacity(Capacity Unit),Collection Name,Color,Material,Size (mm),Net Weight(Weight Unit),Country of Origin,Care Instructions,Line Name,Operational Status,Sales Grade,Design Grade,SAP Price (KRW),Paid Packaging Options,Product Name (ko),Product Name (en),Product Description (ko),Product Description (en),Collection Name (ko),Collection Name (en),Internal Search Keyword (ko),Internal Search Keyword (en),Sales Availability by Channel
S17000208,17000208,RING DESSERT FORK-02,FLATWARE > FORK,18000123,RING DESSERT FORK,8800294297856,8215992000,2025-09-05,2025,0.000 (),FASHION,Silver,,23*141*3,35,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",RING,CONTINUED,2,2.0,28000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",링 디저트 포크,Ring Dessert Fork,유기적인 링 체인이 우아한 매력을 더하는 스테인리스 스틸 소재의 디저트 포크,Dessert fork in stainless steel with a ring chain defined by its elegant and organic shape,링,Ring,"디저트 포크, 작은 포크, 케이크 포크, 포크","dessert fork, cake fork, fork",NUF_Official_KR
S17000207,17000207,RING SPOON-02,FLATWARE > SPOON,18000122,RING SPOON,8800294297849,8215991000,2025-09-05,2025,0.000 (),FASHION,Silver,,38*176*3,55,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",RING,CONTINUED,2,2.0,32000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",링 스푼,Ring Spoon,유기적인 링 체인이 우아한 매력을 더하는 스테인리스 스틸 소재의 디너 스푼,Dinner spoon in stainless steel with a ring chain defined by its elegant and organic shape,링,Ring,"디너 스푼, 테이블 스푼, 식사용 스푼, 숟가락, 메인 스푼, 스푼","dinner spoon, tablespoon, main spoon,  dining spoon, flatware spoon",NUF_Official_KR
S17000206,17000206,RING FORK-02,FLATWARE > FORK,18000121,RING FORK,8800294297832,8215992000,2025-09-05,2025,0.000 (),FASHION,Silver,,30*177*3,48,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",RING,CONTINUED,2,2.0,32000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",링 포크,Ring Fork,유기적인 링 체인이 우아한 매력을 더하는 스테인리스 스틸 소재의 디너 포크,Dinner fork in stainless steel with a ring chain defined by its elegant and organic shape,링,Ring,"디너 포크, 테이블 포크, 식사용 포크, 포크, 메인 포크, 커트러리 포크","dinner fork, cutlery fork, table fork, dining fork, flatware fork, main fork",NUF_Official_KR
S17000205,17000205,CANDLE FORK-02,FLATWARE > FORK,18000120,CANDLE FORK,8800294297825,8215992000,2025-09-05,2025,0.000 (),MINI,Silver,,19*156*18,46,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",HBD,CONTINUED,3,3.0,28000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",캔들 포크,Candle Fork,포크를 꽂으면 촛불이 켜진 듯한 실루엣이 연출되는 스테인리스 스틸 소재의 캔들 포크,Candle Fork in stainless steel that recreates the silhouette of a lit candle when the fork is placed upright,미니,Mini,"디저트 포크, 작은 포크, 케이크 포크, 포크","dessert fork, cake fork, fork",NUF_Official_KR
S17000204,17000204,CRACKER SPOON-02BR,FLATWARE > SPOON,18000119,CRACKER SPOON,8800294297351,8215991000,2025-09-05,2025,0.000 (),MINI,"Silver,Brown",,45*90*6,26,중국," | KO: 어린이의 손이 닿지 않는 곳에 보관
전자레인지, 식기세척기, 오븐, 인덕션 사용 금지
사용 전 세척, 부드러운 스펀지와 중성세제로 세척 | EN: Store out of reach of children
Do not use in microwave, dishwasher, oven, or on induction cooktops
Wash thoroughly before first use, Use a soft sponge and mild detergent",CRACKER,CONTINUED,3,3.0,24000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",크래커 스푼,Cracker Spoon,크래커 모티프 핸들이 귀여운 상상력을 자극하는 미니 사이즈 스푼,Mini-spoon with a cracker-motif handle that playfully sparks the imagination,미니,Mini,"디저트 스푼, 작은 스푼, 스푼, 아이스크림 스푼, 디저트 숟가락","dessert spoon, teaspoon, spoon, ice cream spoon",NUF_Official_KR
S17000203,17000203,CRACKER FORK-02BR,FLATWARE > FORK,18000118,CRACKER FORK,8800294297344,8215992000,2025-09-05,2025,0.000 (),MINI,"Silver,Brown",,45*91*6,21,중국," | KO: 어린이의 손이 닿지 않는 곳에 보관
전자레인지, 식기세척기, 오븐, 인덕션 사용 금지
사용 전 세척, 부드러운 스펀지와 중성세제로 세척 | EN: Store out of reach of children
Do not use in microwave, dishwasher, oven, or on induction cooktops
Wash thoroughly before first use, Use a soft sponge and mild detergent",CRACKER,CONTINUED,3,3.0,24000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",크래커 포크,Cracker Fork,크래커 모티프 핸들이 귀여운 상상력을 자극하는 미니 사이즈 포크,Mini-fork with a cracker-motif handle that playfully sparks the imagination,미니,Mini,"디저트 포크, 작은 포크, 케이크 포크, 포크","dessert fork, cake fork, fork",NUF_Official_KR
S17000202,17000202,LINE POT-04BG,DINNERWARE > DINNERWARE ETC,18000100,LINE POT,8800294296927,6912001090,2025-09-05,2025,630.000 (ML),LINE,"White,Beige",,181*120*111,682,중국,,LINE,CONTINUED,1,1.0,78000,S16000232:NUF 2025 SHOPPING BAG (M),라인 팟 베이지,Line Pot Beige,차분한 베이지 라인과 유기적인 곡선 실루엣이 우아함을 더하는 포세린 소재 팟,Pot in porcelain with subtle beige edges and organic curves for an elegant effect,라인,Line,"티 팟, 차 주전자, 티웨어 팟, 세라믹 팟, 커피 팟","tea pot, coffee pot, ceramic pot, drink pot",NUF_Official_KR
S17000201,17000201,LINE JUG-04BG,DRINKWARE > DRINKWARE ETC,18000080,LINE JUG,8800294296934,6912001090,2025-09-05,2025,1400.000 (ML),LINE,"White,Beige",,181*100*240,969,중국,,LINE,CONTINUED,1,1.0,120000,S16000233:NUF 2025 SHOPPING BAG (L),라인 저그 화이트 베이지,Line Jug Beige,차분한 베이지 라인과 유기적인 곡선 실루엣이 우아함을 더하는 포세린 소재 저그,Jug in porcelain with subtle beige edges and organic curves for an elegant effect,라인,Line,"워터 저그, 음료 저그, 세라믹 저그, 테이블웨어 저그","water jug, drink jug, ceramic jug, table ware jug",NUF_Official_KR
S17000200,17000200,LINE VASE-04BG,TABLE ACCESSORIES > TABLE ACCESSORIES,18000072,LINE VASE,8800294296941,6913900000,2025-09-05,2025,0.000 (),LINE,"White,Beige",,132*165*237,1196,중국,,LINE,CONTINUED,1,1.0,120000,S16000233:NUF 2025 SHOPPING BAG (L),라인 베이스 화이트 베이지,Line Vase Beige,차분한 베이지 라인과 세련된 U자형 컷아웃이 엣지있게 어우러지는 포세린 소재 베이스,Vase in porcelain with minimal black edges and a sleek U-shaped cut-out detail for a chic effect,라인,Line,"꽃병, 화병, 세라믹 베이스, 오브제 베이스, 장식 화병","flower vase, ceramic vase, decorative vase, interior vase, design vase",NUF_Official_KR
S17000199,17000199,PENCIL SPOON-02PK,FLATWARE > SPOON,18000070,PENCIL SPOON,8800294296439,8215991000,2025-09-05,2025,0.000 (),OFFICE,"Silver,Pink",,31*130*10,51,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지
어린이의 손이 닿지 않는 곳에 보관 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe
Store out of reach of children",PENCIL,CONTINUED,3,3.0,28000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",펜슬 스푼,Pencil Spoon,펜슬 디테일의 핸들 디자인이 유니크함을 더하는 스테인리스 스틸 소재 디저트 스푼,Dessert spoon in stainless steel with a unique pencil motif on the handle,오피스,Office,"디저트 스푼, 작은 스푼, 스푼, 아이스크림 스푼, 디저트 숟가락","dessert spoon, teaspoon, spoon, ice cream spoon",NUF_Official_KR
S17000198,17000198,PENCIL KNIFE-02PK,FLATWARE > KNIFE,18000071,PENCIL KNIFE,8800294296446,8211910000,2025-09-05,2025,0.000 (),OFFICE,"Silver,Pink",,18*134*10,51,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지
어린이의 손이 닿지 않는 곳에 보관 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe
Store out of reach of children",PENCIL,CONTINUED,3,3.0,28000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",펜슬 나이프,Pencil Knife,펜슬 디테일의 핸들 디자인이 유니크함을 더하는 스테인리스 스틸 소재 디저트 나이프,Dessert knife in stainless steel with a unique pencil motif on the handle,오피스,Office,"디저트 나이프, 작은 나이프",dessert knife,NUF_Official_KR
S17000197,17000197,PENCIL FORK-02PK,FLATWARE > FORK,18000069,PENCIL FORK,8800294296422,8215992000,2025-09-05,2025,0.000 (),OFFICE,"Silver,Pink",,19*130*10,51,중국," | KO: 사용 전 반드시 세척, 전자레인지 사용 금지
부드러운 스펀지와 중성세제로 세척, 식기세척기 사용 금지
어린이의 손이 닿지 않는 곳에 보관 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe
Store out of reach of children",PENCIL,CONTINUED,3,3.0,28000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",펜슬 포크,Pencil Fork,펜슬 디테일의 핸들 디자인이 유니크함을 더하는 스테인리스 스틸 소재 디저트 포크,Dessert fork in stainless steel with a unique pencil motif on the handle,오피스,Office,"디저트 포크, 작은 포크, 케이크 포크, 포크","dessert fork, cake fork, fork",NUF_Official_KR
S17000196,17000196,NAIL FORK-02RD,FLATWARE > FORK,18000117,NAIL FORK,8800294295876,8215992000,2025-09-05,2025,0.000 (),NAIL,"Silver,Red",,20*189*5,50,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 모서리에 주의
전자레인지 및 오븐 사용 금지, 스크래치 주의 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Beware of sharp edges
Not safe for microwave or oven, Beware of scratches",NAIL,CONTINUED,2,2.0,58000,"S16000232:NUF 2025 SHOPPING BAG (M), S16000241:NUF 2025 WARE GIFT BOX (M)",네일 포크,Nail Fork,"슬림한 실루엣과 네일 모티프 디테일이 세련되게 어우러지는 스테인리스 스틸 소재의 포크.
","Fork in stainless steel with a sophisticated, slim design and nail motif.
",네일,Nail,"디저트 포크, 작은 포크, 케이크 포크, 포크","dessert fork, cake fork, fork",NUF_Official_KR
S17000195,17000195,WAVE CUTLERY REST-02,TABLE ACCESSORIES > TABLE ACCESSORIES,18000116,WAVE CUTLERY REST,8800294295609,7323930000,2025-09-05,2025,0.000 (),WAVE,Silver,,36*95*11,82,중국," | KO: 식기세척기 및 전자레인지 사용 금지
부드러운 스펀지와 중성세제로 세척, 용도 외 사용 금지 | EN: Not dishwasher safe, Not microwave safe
Use a soft sponge and mild detergent, Use only for its intended use",WAVE,CONTINUED,2,2.0,18000,"S16000232:NUF 2025 SHOPPING BAG (M), S16000241:NUF 2025 WARE GIFT BOX (M)",웨이브 커트러리 레스트,Wave Cutlery Rest,입체적인 웨이브 패턴이 돋보이는 스테인리스 스틸 소재의 커트러리 레스트,Cutlery rest in stainless steel with a sculptural wave pattern,웨이브,Wave,"커트러리 레스트, 숟가락 받침, 수저 받침, 포크 받침, 나이프 받침, 식기 레스트, 테이블 레스트","cutlery rest,spoon rest, fork rest,  knife rest, table rest, flatware rest",NUF_Official_KR
S17000194,17000194,NERD BUTTER KNIFE-02BK,FLATWARE > KNIFE,18000115,NERD BUTTER KNIFE,8800294295593,8215999000,2025-09-05,2025,0.000 (),STRAIGHT,"Silver,Black",,27*150*5,63,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",NERD,CONTINUED,1,1.0,18000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",너드 버터 나이프,Nerd Butter Knife,간결하고 언밸런스한 구조미가 돋보이는 스테인리스 스틸 소재의 너드 버터 나이프,"Nerd Dinner Knife in stainless steel with a simple, asymmetrical structure",너드,Nerd,"디저트 나이프, 버터 나이프, 작은 나이프, 스프레드 나이프","dessert knife, butter knife, spread knife",NUF_Official_KR
S17000193,17000193,NERD DESSERT SPOON-02BK,FLATWARE > SPOON,18000114,NERD DESSERT SPOON,8800294295586,8215991000,2025-09-05,2025,0.000 (),STRAIGHT,"Silver,Black",,32*145*3,46,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",NERD,CONTINUED,1,1.0,18000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",너드 디저트 스푼,Nerd Dessert Spoon,간결하고 언밸런스한 구조미가 돋보이는 스테인리스 스틸 소재의 너드 디저트 스푼,"Nerd Dinner Spoon in stainless steel with a simple, asymmetrical structure",너드,Nerd,"디저트 스푼, 작은 스푼, 스푼, 아이스크림 스푼, 디저트 숟가락","dessert spoon, teaspoon, spoon, ice cream spoon",NUF_Official_KR
S17000192,17000192,NERD DESSERT FORK-02BK,FLATWARE > FORK,18000113,NERD DESSERT FORK,8800294295579,8215992000,2025-09-05,2025,0.000 (),STRAIGHT,"Silver,Black",,27*145*3,37,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",NERD,CONTINUED,1,1.0,18000,"S16000235:NUF 2025 CUTLERY GIFT BOX (1), S16000231:NUF 2025 SHOPPING BAG (S)",너드 디저트 포크,Nerd Dessert Fork,간결하고 언밸런스한 구조미가 돋보이는 스테인리스 스틸 소재의 너드 디저트 포크,"Nerd Dinner Fork in stainless steel with a simple, asymmetrical structure",너드,Nerd,"디저트 포크, 작은 포크, 케이크 포크, 포크","dessert fork, cake fork, fork",NUF_Official_KR
S17000191,17000191,PILLOW FORK-02,FLATWARE > FORK,18000112,PILLOW FORK,8800294295050,8215992000,2025-09-05,2025,0.000 (),MINI,Silver,,32*114*10,90,중국," | KO: 사용 전 반드시 세척, 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 전자레인지 사용 금지 | EN: Wash thoroughly before first use, Not dishwasher safe
Use a soft sponge and mild detergent, Not microwave safe",PILLOW,CONTINUED,3,3.0,33000,"S16000231:NUF 2025 SHOPPING BAG (S), S16000235:NUF 2025 CUTLERY GIFT BOX (1)",필로우 포크,Pillow Fork,필로우에서 영감을 받아 볼륨감 있게 완성한 쉐입이 돋보이는 스테인리스 소재의 포크,Fork in stainless steel with a pillow-inspired voluminous shape,미니,Mini,"디저트 포크, 작은 포크, 케이크 포크, 포크","dessert fork, cake fork, fork",NUF_Official_KR
S17000190,17000190,SD CARD HOLDER-02,TABLE ACCESSORIES > TABLE ACCESSORIES,18000105,SD CARD HOLDER,8800294294671,7615109020,2025-09-05,2025,0.000 (),OFFICE,Silver,,20*75*15,53,중국," | KO: 식기세척기 및 전자레인지 사용 금지
부드러운 스펀지와 중성세제로 세척, 용도 외 사용 금지
과탄산소다 사용 금지 | EN: Not safe for dishwasher or microwave
Use a soft sponge and mild detergent, Use only for its intended use
Do not use oxygen bleach (e.g., sodium percarbonate)",SD CARD,CONTINUED,3,3.0,52000,,SD카드 홀더,SD Card Holder,SD카드에서 영감을 얻어 아이코닉한 형태로 완성한 스테인리스 스틸 소재 포크와 홀더,"Fork and holder in stainless steel, crafted in an iconic shape inspired by SD cards",오피스,Office,"포크 세트, 디저트 포크 세트, 디저트 포크, 홀더 세트, 오피스 세트","fork set, dessert fork set, dessert fork, holder set, office set",NUF_Official_KR
S17000189,17000189,CHAIN GLASS L-00SV,DRINKWARE > CUP,18000111,CHAIN GLASS L,8800294294503,7013370000,2025-09-05,2025,485.000 (ML),FASHION,"Clear,Silver",,82*82*125,329,중국," | KO: 전자레인지 및 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 열탕 소독 금지
가열조리용으로 사용금지, 급격한 온도 변화에 유의, 파손 주의 | EN: Not microwave safe, Not dishwasher safe, Handle with care
Use a soft sponge and mild detergent, Do not boil to sterilize
Not safe for oven or induction cooktops, Avoid sudden temperature changes",CHAIN,CONTINUED,2,2.0,62000,"S16000242:NUF 2025 WARE GIFT BOX (L), S16000233:NUF 2025 SHOPPING BAG (L)",체인 글라스 L,Chain Glass L,볼드한 메탈릭 체인 디테일로 대담하고 강렬한 인상을 주는 클리어 글라스,Clear glass with a bold metallic chain in a distinctive and striking design,체인,Chain,"글라스 컵, 유리컵, 체인 컵, 물컵, 음료 글라스, 투명 유리컵","glass cup, clear glass cup, glassware, drinking glass, water glass, beverage glass",NUF_Official_KR
S17000188,17000188,CHAIN GLASS M-00SV,DRINKWARE > CUP,18000110,CHAIN GLASS M,8800294294497,7013370000,2025-09-05,2025,415.000 (ML),FASHION,"Clear,Silver",,80*80*110,295,중국," | KO: 전자레인지 및 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 열탕 소독 금지
가열조리용으로 사용금지, 급격한 온도 변화에 유의, 파손 주의 | EN: Not microwave safe, Not dishwasher safe, Handle with care
Use a soft sponge and mild detergent, Do not boil to sterilize
Not safe for oven or induction cooktops, Avoid sudden temperature changes",CHAIN,CONTINUED,2,2.0,58000,"S16000233:NUF 2025 SHOPPING BAG (L), S16000242:NUF 2025 WARE GIFT BOX (L)",체인 글라스 M,Chain Glass M,볼드한 메탈릭 체인 디테일로 대담하고 강렬한 인상을 주는 클리어 글라스,Clear glass with a bold metallic chain in a distinctive and striking design,체인,Chain,"글라스 컵, 유리컵, 체인 컵, 물컵, 음료 글라스, 투명 유리컵","glass cup, clear glass cup, glassware, drinking glass, water glass, beverage glass",NUF_Official_KR
S17000187,17000187,CHAIN GLASS S2-00SV,DRINKWARE > CUP,18000109,CHAIN GLASS S2,8800294294480,7013370000,2025-09-05,2025,320.000 (ML),FASHION,"Clear,Silver",,81*81*85,202,중국," | KO: 전자레인지 및 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 열탕 소독 금지
가열조리용으로 사용금지, 급격한 온도 변화에 유의, 파손 주의 | EN: Not microwave safe, Not dishwasher safe, Handle with care
Use a soft sponge and mild detergent, Do not boil to sterilize
Not safe for oven or induction cooktops, Avoid sudden temperature changes",CHAIN,CONTINUED,2,2.0,48000,"S16000242:NUF 2025 WARE GIFT BOX (L), S16000233:NUF 2025 SHOPPING BAG (L)",체인 글라스 S2,Chain Glass S2,볼드한 메탈릭 체인 디테일로 대담하고 강렬한 인상을 주는 클리어 글라스,Clear glass with a bold metallic chain in a distinctive and striking design,체인,Chain,"글라스 컵, 유리컵, 체인 컵, 물컵, 음료 글라스, 투명 유리컵","glass cup, clear glass cup, glassware, drinking glass, water glass, beverage glass",NUF_Official_KR
S17000186,17000186,CHAIN GLASS S1-00SV,DRINKWARE > CUP,18000108,CHAIN GLASS S1,8800294294473,7013370000,2025-09-05,2025,320.000 (ML),FASHION,"Clear,Silver",,81*81*85,197,중국," | KO: 전자레인지 및 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 열탕 소독 금지
가열조리용으로 사용금지, 급격한 온도 변화에 유의, 파손 주의 | EN: Not microwave safe, Not dishwasher safe, Handle with care
Use a soft sponge and mild detergent, Do not boil to sterilize
Not safe for oven or induction cooktops, Avoid sudden temperature changes",CHAIN,CONTINUED,2,2.0,48000,"S16000242:NUF 2025 WARE GIFT BOX (L), S16000233:NUF 2025 SHOPPING BAG (L)",체인 글라스 S1,Chain Glass S1,볼드한 메탈릭 체인 디테일로 대담하고 강렬한 인상을 주는 클리어 글라스,Clear glass with a bold metallic chain in a distinctive and striking design,체인,Chain,"글라스 컵, 유리컵, 체인 컵, 물컵, 음료 글라스, 투명 유리컵","glass cup, clear glass cup, glassware, drinking glass, water glass, beverage glass",NUF_Official_KR
S17000185,17000185,CHAIN GLASS XS2-00SV,DRINKWARE > CUP,18000107,CHAIN GLASS XS2,8800294294466,7013370000,2025-09-05,2025,90.000 (ML),FASHION,"Clear,Silver",,49*49*63,95,중국," | KO: 전자레인지 및 식기세척기 사용 금지
부드러운 스펀지와 중성세제로 세척, 열탕 소독 금지
가열조리용으로 사용금지, 급격한 온도 변화에 유의, 파손 주의 | EN: Not microwave safe, Not dishwasher safe, Handle with care
Use a soft sponge and mild detergent, Do not boil to sterilize
Not safe for oven or induction cooktops, Avoid sudden temperature changes",CHAIN,CONTINUED,2,2.0,38000,"S16000241:NUF 2025 WARE GIFT BOX (M), S16000232:NUF 2025 SHOPPING BAG (M)",체인 글라스 XS2,Chain Glass XS2,볼드한 메탈릭 체인 디테일로 대담하고 강렬한 인상을 주는 클리어 글라스,Clear glass with a bold metallic chain in a distinctive and striking design,체인,Chain,"글라스 컵, 유리컵, 체인 컵, 물컵, 음료 글라스, 투명 유리컵","glass cup, clear glass cup, glassware, drinking glass, water glass, beverage glass",NUF_Official_KR
